monkey_id	lid_pid	reads	unique	perc_chg_meth	perc_chh_meth	sample_name	tissue	individual_sex	group	age	social_rank
1Q8	LID_1065972_PID_10503	23532483	15486656	0.6%	0.5%	RDID_12672	heart	M	HH	4.32	H
1Q8	LID_109466_PID_10415	30958391	20586503	0.7%	0.6%	RDID_11877	skeletal_muscle	M	HH	4.32	H
1R1	LID_1065867_PID_10503	26082490	17231761	0.4%	0.3%	RDID_14077	omental_at	F	KK	5.25	M
1R1	LID_1066848_PID_10514	13709172	8689726	1.0%	0.8%	RDID_13138	kidney	F	KK	5.25	M
1R1	LID_1067702_PID_10524	18152324	10151590	0.7%	0.5%	RDID_14892	adrenal	F	KK	5.25	M
1R1	LID_1066939_PID_10516	25372599	15336633	0.6%	0.5%	RDID_14361	ovaries	F	KK	5.25	M
1R1	LID_1067795_PID_10518	28197914	19949820	0.6%	0.5%	RDID_12850	heart	F	KK	5.25	M
1R1	LID_1068295_PID_10539	20261497	11238728	0.7%	0.5%	RDID_15302	thymus	F	KK	5.25	M
1R1	LID_109523_PID_10491	12142786	7005404	0.6%	0.5%	RDID_11259	skeletal_muscle	F	KK	5.25	M
1R1	LID_1069510_PID_10540	19819999	10349792	0.7%	0.5%	RDID_15890	pituitary	F	KK	5.25	M
1R1	LID_108796_PID_10414	19883323	11419357	0.5%	0.3%	RDID_11976	spleen	F	KK	5.25	M
1R1	LID_108901_PID_10429	37151293	23955279	0.6%	0.4%	RDID_12344	lung	F	KK	5.25	M
1R2	LID_103834_PID_10123	13925019	7116380	0.7%	0.4%	DID_1003562	whole_blood	M	HH	3.16	H
1R2	LID_1066295_PID_10507	65091638	39464482	0.7%	0.5%	RDID_12606	heart	M	HH	3.16	H
1R2	LID_1066464_PID_10508	65102210	41865122	0.7%	0.6%	RDID_14267	testis	M	HH	3.16	H
1R2	LID_1068716_PID_10540	26510626	15216052	0.7%	0.5%	RDID_15705	thyroid	M	HH	3.16	H
1R2	LID_1066753_PID_10511	15781187	9394038	1.2%	1.0%	RDID_13012	kidney	M	HH	3.16	H
1R2	LID_1067610_PID_10520	16938099	8396519	0.7%	0.8%	RDID_14567	adrenal	M	HH	3.16	H
1R2	LID_1068265_PID_10540	16754875	11195119	0.6%	0.5%	RDID_15272	thymus	M	HH	3.16	H
1R2	LID_1068744_PID_10541	18470517	9611499	0.7%	0.6%	RDID_15810	pituitary	M	HH	3.16	H
1R2	LID_108324_PID_10415	32860686	18139148	0.7%	0.5%	RDID_10691	liver	M	HH	3.16	H
1R2	LID_109428_PID_10415	20218253	13134721	0.7%	0.6%	RDID_12433	lung	M	HH	3.16	H
1R2	LID_107380_PID_10413	24778486	14267928	0.6%	0.4%	RDID_11516	spleen	M	HH	3.16	H
1R2	LID_111840_PID_10497	16284622	9818014	0.5%	0.5%	RDID_13930	omental_at	M	HH	3.16	H
1R2	LID_109488_PID_10416	28247518	19747855	0.8%	0.7%	RDID_11897	skeletal_muscle	M	HH	3.16	H
1S5	LID_1067784_PID_10516	20005338	12114167	0.7%	0.5%	RDID_12823	heart	M	KK	6.28	L
1S5	LID_1067519_PID_10515	43460938	24272924	0.7%	0.5%	RDID_13417	kidney	M	KK	6.28	L
1S5	LID_1068190_PID_10533	24790625	13726347	0.8%	0.6%	RDID_14172	omental_at	M	KK	6.28	L
1S5	LID_1068292_PID_10539	24044849	17053143	0.6%	0.5%	RDID_15299	thymus	M	KK	6.28	L
1S5	LID_1067470_PID_10518	32604792	19697249	0.6%	0.5%	RDID_12556	lung	M	KK	6.28	L
1S5	LID_1068501_PID_10533	20191396	11457603	0.6%	0.4%	RDID_15586	thyroid	M	KK	6.28	L
1S5	LID_1067843_PID_10524	18230793	9180548	0.7%	0.5%	RDID_15034	adrenal	M	KK	6.28	L
1S5	LID_108869_PID_10491	14587274	8084769	0.4%	0.3%	RDID_12147	liver	M	KK	6.28	L
1S5	LID_108928_PID_10429	20843793	14091720	0.7%	0.6%	RDID_12335	spleen	M	KK	6.28	L
1S5	LID_109613_PID_10495	14055689	8079157	0.6%	0.5%	RDID_11346	skeletal_muscle	M	KK	6.28	L
1S8	LID_1065860_PID_10497	34070499	19902330	0.5%	0.4%	RDID_14030	omental_at	M	KK	5.2	M
1S8	LID_1067695_PID_10524	23276968	12169864	0.6%	0.4%	RDID_14837	adrenal	M	KK	5.2	M
1S8	LID_1066932_PID_10516	33757679	19358276	0.6%	0.4%	RDID_14354	testis	M	KK	5.2	M
1S8	LID_1066008_PID_10507	27223548	16647482	0.6%	0.5%	RDID_12720	heart	M	KK	5.2	M
1S8	LID_1068285_PID_10539	17308393	9549498	0.7%	0.5%	RDID_15292	thymus	M	KK	5.2	M
1S8	LID_1066841_PID_10514	21032903	13147138	1.1%	0.9%	RDID_13131	kidney	M	KK	5.2	M
1S8	LID_1067394_PID_10518	21353505	15553827	0.5%	0.5%	RDID_12502	lung	M	KK	5.2	M
1S8	LID_108789_PID_10415	28373143	17462574	0.6%	0.4%	RDID_11969	spleen	M	KK	5.2	M
1S8	LID_1068517_PID_10539	27715528	18269888	0.6%	0.5%	RDID_15602	thyroid	M	KK	5.2	M
1S8	LID_109357_PID_10413	23247325	14914942	0.7%	0.6%	RDID_12133	liver	M	KK	5.2	M
1S8	LID_1069511_PID_10541	27164870	14744817	0.7%	0.5%	RDID_15891	pituitary	M	KK	5.2	M
1S8	LID_110694_PID_10497	20787882	12183048	0.8%	0.8%	RDID_11643	skeletal_muscle	M	KK	5.2	M
1T5	LID_1065855_PID_10497	64141490	38653108	0.5%	0.4%	RDID_14025	omental_at	M	KK	4.36	L
1T5	LID_1066005_PID_10507	18022158	11369466	0.7%	0.5%	RDID_12717	heart	M	KK	4.36	L
1T5	LID_1066835_PID_10514	18207080	11371144	0.8%	0.7%	RDID_13125	kidney	M	KK	4.36	L
1T5	LID_1066927_PID_10510	29950965	17278295	0.6%	0.5%	RDID_14349	testis	M	KK	4.36	L
1T5	LID_1068306_PID_10539	31747239	18580635	0.7%	0.5%	RDID_15313	thymus	M	KK	4.36	L
1T5	LID_1068521_PID_10539	26353499	16298630	0.6%	0.5%	RDID_15606	thyroid	M	KK	4.36	L
1T5	LID_1068794_PID_10541	41445910	21921070	0.7%	0.5%	RDID_15860	pituitary	M	KK	4.36	L
1T5	LID_108784_PID_10415	45049617	27708946	0.6%	0.4%	RDID_11964	spleen	M	KK	4.36	L
1T5	LID_109602_PID_10471	46396752	28286337	0.5%	0.4%	RDID_12499	lung	M	KK	4.36	L
1T5	LID_109354_PID_10413	21380612	13413191	0.8%	0.6%	RDID_12130	liver	M	KK	4.36	L
1T5	LID_110697_PID_10497	21021828	13643594	0.7%	0.6%	RDID_11646	skeletal_muscle	M	KK	4.36	L
1T7	LID_103946_PID_10123	7845795	3684737	0.6%	0.4%	DID_1003681	whole_blood	F	KK	4.37	M
1T7	LID_1065853_PID_10497	34392127	19089912	0.6%	0.4%	RDID_14023	omental_at	F	KK	4.37	M
1T7	LID_1068303_PID_10539	26345153	14886739	0.6%	0.5%	RDID_15310	thymus	F	KK	4.37	M
1T7	LID_1066925_PID_10514	25534036	14386426	0.6%	0.5%	RDID_14347	ovaries	F	KK	4.37	M
1T7	LID_1068519_PID_10539	25815049	16351059	0.5%	0.4%	RDID_15604	thyroid	F	KK	4.37	M
1T7	LID_1067688_PID_10524	9915115	5946876	0.8%	0.6%	RDID_14830	adrenal	F	KK	4.37	M
1T7	LID_1068792_PID_10541	19107121	9994289	0.8%	0.6%	RDID_15858	pituitary	F	KK	4.37	M
1T7	LID_108782_PID_10429	43572718	28683660	0.6%	0.4%	RDID_11962	spleen	F	KK	4.37	M
1T9	LID_1066532_PID_10510	15927242	11062210	0.7%	0.6%	RDID_14471	ovaries	F	KK	4.11	H
1T9	LID_1065870_PID_10503	36641848	20867003	0.5%	0.4%	RDID_14080	omental_at	F	KK	4.11	H
1T9	LID_1066851_PID_10514	31413522	19997271	0.8%	0.6%	RDID_13141	kidney	F	KK	4.11	H
1T9	LID_1067705_PID_10524	6789832	3550778	0.8%	0.6%	RDID_14895	adrenal	F	KK	4.11	H
1T9	LID_1068505_PID_10539	29500585	18731466	0.6%	0.5%	RDID_15590	thyroid	F	KK	4.11	H
1T9	LID_1067797_PID_10520	34886995	25291861	0.3%	0.3%	RDID_12852	heart	F	KK	4.11	H
1T9	LID_109525_PID_10491	13896935	8339696	0.8%	0.7%	RDID_11261	skeletal_muscle	F	KK	4.11	H
1T9	LID_108799_PID_10414	19648145	11700488	0.6%	0.4%	RDID_11991	spleen	F	KK	4.11	H
1T9	LID_1069517_PID_10540	31446234	15330522	0.7%	0.5%	RDID_15897	pituitary	F	KK	4.11	H
1T9	LID_1068288_PID_10539	25612006	15840819	0.7%	0.5%	RDID_15295	thymus	F	KK	4.11	H
1T9	LID_108885_PID_10414	30250596	19197319	0.5%	0.3%	RDID_12163	liver	F	KK	4.11	H
1T9	LID_108898_PID_10416	20443233	12689446	0.7%	0.4%	RDID_12341	lung	F	KK	4.11	H
20S	LID_109388_PID_10414	36504387	25824307	0.6%	0.6%	RDID_12393	lung	F	HH	14.91	M
20S	LID_1068132_PID_10532	17507937	10322822	0.8%	0.5%	RDID_15227	thymus	F	HH	14.91	M
20S	LID_111801_PID_10497	9025961	6728630	0.4%	0.4%	RDID_13891	omental_at	F	HH	14.91	M
20S	LID_1067526_PID_10515	32517385	18252081	0.6%	0.4%	RDID_13712	kidney	F	HH	14.91	M
20S	LID_1068486_PID_10533	26799571	15705775	0.6%	0.4%	RDID_15571	thyroid	F	HH	14.91	M
20S	LID_110660_PID_10491	31606993	22519793	0.6%	0.5%	RDID_12322	skeletal_muscle	F	HH	14.91	M
20S	LID_108645_PID_10413	27636653	18095954	0.7%	0.4%	RDID_11719	spleen	F	HH	14.91	M
20S	LID_108290_PID_10416	41557072	26841857	0.6%	0.4%	RDID_10050	liver	F	HH	14.91	M
20S	LID_1067570_PID_10520	26253309	14216539	0.6%	0.5%	RDID_14527	adrenal	F	HH	14.91	M
20S	LID_1068736_PID_10541	18747572	10845389	0.7%	0.5%	RDID_15802	pituitary	F	HH	14.91	M
22H	LID_1067594_PID_10520	14827990	7245268	0.7%	0.5%	RDID_14551	adrenal	F	HH	19.89	M
22H	LID_1068138_PID_10532	17970814	10163141	0.7%	0.5%	RDID_15233	thymus	F	HH	19.89	M
22H	LID_1066280_PID_10507	25693384	16307287	0.6%	0.4%	RDID_12591	heart	F	HH	19.89	M
22H	LID_1066737_PID_10511	10720620	6451589	0.9%	0.8%	RDID_12980	kidney	F	HH	19.89	M
22H	LID_1068470_PID_10533	15452891	9691266	0.6%	0.4%	RDID_15555	thyroid	F	HH	19.89	M
22H	LID_108264_PID_10491	15652299	8884407	0.6%	0.4%	RDID_10580	liver	F	HH	19.89	M
22H	LID_106016_PID_10491	15354047	7748983	0.5%	0.4%	RDID_11404	spleen	F	HH	19.89	M
22H	LID_103862_PID_10123	7486399	3430799	0.7%	0.5%	DID_1003591	whole_blood	F	HH	19.89	M
22H	LID_1068746_PID_10541	17060390	9394144	0.7%	0.5%	RDID_15812	pituitary	F	HH	19.89	M
22H	LID_110664_PID_10491	11564863	8268913	0.6%	0.6%	RDID_12326	skeletal_muscle	F	HH	19.89	M
2C0	LID_1068146_PID_10532	17258404	10316263	0.8%	0.5%	RDID_15241	thymus	F	HH	10.99	H
2C0	LID_1066735_PID_10511	13649630	8714770	1.6%	1.4%	RDID_12978	kidney	F	HH	10.99	H
2C0	LID_1067592_PID_10520	22050896	11214700	0.7%	0.5%	RDID_14549	adrenal	F	HH	10.99	H
2C0	LID_1068474_PID_10533	19823625	12446763	0.5%	0.4%	RDID_15559	thyroid	F	HH	10.99	H
2C0	LID_109555_PID_10429	22992824	13824192	0.5%	0.4%	RDID_12029	skeletal_muscle	F	HH	10.99	H
2C0	LID_108262_PID_10413	12381092	7337557	0.7%	0.5%	RDID_10578	liver	F	HH	10.99	H
2C0	LID_1068756_PID_10541	20344130	10982456	0.7%	0.5%	RDID_15822	pituitary	F	HH	10.99	H
2C0	LID_108479_PID_10413	10165620	5938292	0.6%	0.4%	RDID_11402	spleen	F	HH	10.99	H
2C0	LID_1066278_PID_10507	28873560	17603663	0.6%	0.5%	RDID_12589	heart	F	HH	10.99	H
2C0	LID_109410_PID_10518	8643100	5940492	0.8%	0.6%	RDID_12415	lung	F	HH	10.99	H
2C4	LID_1066533_PID_10510	28594877	16847899	0.6%	0.5%	RDID_14472	ovaries	F	KK	13.12	L
2C4	LID_1067751_PID_10524	39301696	19912419	0.7%	0.5%	RDID_14957	adrenal	F	KK	13.12	L
2C4	LID_1066897_PID_10514	19606896	12111193	1.1%	0.8%	RDID_13236	kidney	F	KK	13.12	L
2C4	LID_108737_PID_10415	24346197	15664447	0.5%	0.3%	RDID_12077	spleen	F	KK	13.12	L
2C4	LID_1068692_PID_10540	14732725	8568120	0.7%	0.5%	RDID_15681	thyroid	F	KK	13.12	L
2C4	LID_1065916_PID_10503	25281929	14262103	0.5%	0.4%	RDID_14126	omental_at	F	KK	13.12	L
2C4	LID_1067440_PID_10518	22392412	15188544	0.5%	0.4%	RDID_12929	lung	F	KK	13.12	L
2C4	LID_1066245_PID_10507	34640147	23865557	0.5%	0.5%	RDID_12381	heart	F	KK	13.12	L
2C7	LID_1068182_PID_10533	19970349	11300902	0.9%	0.6%	RDID_14164	omental_at	F	HH	11.2	L
2C7	LID_108636_PID_10491	32902953	19422533	0.6%	0.4%	RDID_11662	spleen	F	HH	11.2	L
2C7	LID_103875_PID_10123	9354822	4255028	0.7%	0.6%	DID_1003607	whole_blood	F	HH	11.2	L
2C7	LID_108441_PID_10416	12009289	7504810	0.7%	0.5%	RDID_10790	liver	F	HH	11.2	L
2C7	LID_1066610_PID_10511	33181461	18741862	0.6%	0.5%	RDID_14446	ovaries	F	HH	11.2	L
2C7	LID_1067776_PID_10516	13773752	8157041	0.8%	0.5%	RDID_12807	heart	F	HH	11.2	L
2C7	LID_1068707_PID_10540	24306884	16606227	0.6%	0.5%	RDID_15696	thyroid	F	HH	11.2	L
2C7	LID_1068115_PID_10532	18775976	11462940	0.7%	0.5%	RDID_15210	thymus	F	HH	11.2	L
2C7	LID_1067511_PID_10515	25236420	15067890	0.8%	0.6%	RDID_13361	kidney	F	HH	11.2	L
2C7	LID_109599_PID_10429	13193848	9379561	0.6%	0.5%	RDID_12191	skeletal_muscle	F	HH	11.2	L
2C7	LID_1067835_PID_10520	27277911	13850821	0.6%	0.4%	RDID_15026	adrenal	F	HH	11.2	L
2E9	LID_1068468_PID_10532	22362165	13114987	0.7%	0.5%	RDID_15553	thyroid	F	HH	10.23	L
2E9	LID_1068150_PID_10532	9682410	5563994	0.8%	0.5%	RDID_15245	thymus	F	HH	10.23	L
2E9	LID_109418_PID_10491	9847631	6583493	0.7%	0.6%	RDID_12423	lung	F	HH	10.23	L
2E9	LID_106022_PID_10491	17816320	9115669	0.6%	0.4%	RDID_11410	spleen	F	HH	10.23	L
2E9	LID_1066743_PID_10511	20363456	11728358	0.8%	0.7%	RDID_12986	kidney	F	HH	10.23	L
2E9	LID_1068757_PID_10541	19171387	10392344	0.7%	0.5%	RDID_15823	pituitary	F	HH	10.23	L
2E9	LID_1067600_PID_10520	110376501	53920678	0.6%	0.5%	RDID_14557	adrenal	F	HH	10.23	L
2F2	LID_1066913_PID_10510	32322496	19218869	0.6%	0.5%	RDID_14335	ovaries	F	KK	11.04	L
2F2	LID_1068628_PID_10540	16697152	9185462	0.7%	0.5%	RDID_15617	thyroid	F	KK	11.04	L
2F2	LID_105651_PID_10123	9825437	4456968	0.8%	0.5%	DID_1003637	whole_blood	F	KK	11.04	L
2F2	LID_1066822_PID_10514	17767679	11268313	0.8%	0.6%	RDID_13112	kidney	F	KK	11.04	L
2F2	LID_1067676_PID_10524	9208647	4744047	0.7%	0.5%	RDID_14650	adrenal	F	KK	11.04	L
2F2	LID_108770_PID_10471	34397782	22083673	0.6%	0.4%	RDID_11950	spleen	F	KK	11.04	L
2F2	LID_1065841_PID_10497	23487556	13239893	0.6%	0.4%	RDID_14011	omental_at	F	KK	11.04	L
2F2	LID_1068799_PID_10541	20027599	10409535	0.7%	0.5%	RDID_15865	pituitary	F	KK	11.04	L
2F2	LID_1068311_PID_10539	19461441	11780667	0.7%	0.5%	RDID_15318	thymus	F	KK	11.04	L
2K0	LID_1066018_PID_10507	23319324	14709426	0.6%	0.5%	RDID_12730	heart	M	KK	8.08	L
2K0	LID_1067723_PID_10524	14247594	7611212	0.6%	0.5%	RDID_14913	adrenal	M	KK	8.08	L
2K0	LID_108817_PID_10416	12110754	7577082	0.5%	0.3%	RDID_12100	liver	M	KK	8.08	L
2K0	LID_1065888_PID_10503	25593659	17333810	0.5%	0.4%	RDID_14098	omental_at	M	KK	8.08	L
2K0	LID_1068281_PID_10539	25586104	14463972	0.6%	0.4%	RDID_15288	thymus	M	KK	8.08	L
2K0	LID_103987_PID_10123	11353526	5409355	0.7%	0.5%	DID_1003724	whole_blood	M	KK	8.08	L
2K0	LID_108801_PID_10415	22170196	13388396	0.6%	0.4%	RDID_12009	spleen	M	KK	8.08	L
2K0	LID_1067404_PID_10518	18600584	13355515	0.6%	0.5%	RDID_12512	lung	M	KK	8.08	L
2K0	LID_110684_PID_10495	20547927	13173692	0.8%	0.8%	RDID_11633	skeletal_muscle	M	KK	8.08	L
2K0	LID_1066869_PID_10514	28030473	17944889	1.2%	0.9%	RDID_13159	kidney	M	KK	8.08	L
2K0	LID_1066960_PID_10510	26894209	15654861	0.6%	0.5%	RDID_14382	testis	M	KK	8.08	L
2M4	LID_1068315_PID_10539	31973697	18081647	0.7%	0.4%	RDID_15322	thymus	M	KK	7.19	M
2M4	LID_109451_PID_10415	26091793	16688727	0.7%	0.7%	RDID_11798	skeletal_muscle	M	KK	7.19	M
2M4	LID_109348_PID_10413	25672308	15625364	0.8%	0.6%	RDID_12124	liver	M	KK	7.19	M
2M4	LID_1067682_PID_10524	23277510	12173070	0.6%	0.5%	RDID_14824	adrenal	M	KK	7.19	M
2M4	LID_109632_PID_10495	14688430	8768067	0.9%	0.7%	RDID_12493	lung	M	KK	7.19	M
2M4	LID_1066919_PID_10510	23701780	13469909	0.6%	0.4%	RDID_14341	testis	M	KK	7.19	M
2M4	LID_1068805_PID_10541	21470413	11075228	0.7%	0.5%	RDID_15871	pituitary	M	KK	7.19	M
2M4	LID_1066828_PID_10514	6007810	4179437	0.5%	0.4%	RDID_13118	kidney	M	KK	7.19	M
2M4	LID_1065847_PID_10497	28903360	15825275	0.5%	0.4%	RDID_14017	omental_at	M	KK	7.19	M
2M4	LID_1065999_PID_10503	24501017	14080843	0.6%	0.5%	RDID_12711	heart	M	KK	7.19	M
2M4	LID_108776_PID_10416	23081270	15210670	0.6%	0.4%	RDID_11956	spleen	M	KK	7.19	M
2M4	LID_103894_PID_10123	10620391	4596770	0.6%	0.4%	DID_1003627	whole_blood	M	KK	7.19	M
2O7	LID_1065863_PID_10497	31658211	19252934	0.4%	0.3%	RDID_14073	omental_at	F	KK	6.44	L
2O7	LID_1066844_PID_10514	14590579	9348235	0.9%	0.7%	RDID_13134	kidney	F	KK	6.44	L
2O7	LID_1066534_PID_10510	31912908	19506977	0.6%	0.5%	RDID_14473	ovaries	F	KK	6.44	L
2O7	LID_1068284_PID_10539	26422779	14447689	0.7%	0.5%	RDID_15291	thymus	F	KK	6.44	L
2O7	LID_108792_PID_10415	30689669	18884883	0.6%	0.4%	RDID_11972	spleen	F	KK	6.44	L
2O7	LID_1068516_PID_10539	18253987	11810167	0.6%	0.4%	RDID_15601	thyroid	F	KK	6.44	L
2O7	LID_1067798_PID_10518	19159812	14436205	0.5%	0.5%	RDID_12853	heart	F	KK	6.44	L
2O7	LID_1069506_PID_10540	27449582	13886854	0.7%	0.5%	RDID_15886	pituitary	F	KK	6.44	L
2O7	LID_109377_PID_10413	22659313	14430673	0.9%	0.7%	RDID_12201	liver	F	KK	6.44	L
2O7	LID_108911_PID_10415	24811617	15143480	0.5%	0.4%	RDID_12354	lung	F	KK	6.44	L
2Q0	LID_103876_PID_10123	11430963	4911008	0.8%	0.6%	DID_1003608	whole_blood	F	HH	3.2	L
2Q0	LID_106036_PID_10413	10450602	5767292	0.6%	0.4%	RDID_11512	spleen	F	HH	3.2	L
2Q0	LID_1065947_PID_10503	20929478	13126268	0.6%	0.5%	RDID_12642	heart	F	HH	3.2	L
2Q0	LID_1066749_PID_10511	13808762	8063589	1.0%	0.8%	RDID_13008	kidney	F	HH	3.2	L
2Q0	LID_1067606_PID_10520	19755726	10934270	0.6%	0.5%	RDID_14563	adrenal	F	HH	3.2	L
2Q0	LID_1068718_PID_10540	25799059	17324104	0.6%	0.5%	RDID_15707	thyroid	F	HH	3.2	L
2Q0	LID_1068754_PID_10541	29642138	15764891	0.7%	0.5%	RDID_15820	pituitary	F	HH	3.2	L
2Q0	LID_1068250_PID_10539	27042914	16852243	0.7%	0.6%	RDID_15257	thymus	F	HH	3.2	L
2Q0	LID_108272_PID_10415	17308408	10029664	0.8%	0.6%	RDID_10687	liver	F	HH	3.2	L
2Q0	LID_111836_PID_10497	19179571	11942238	0.5%	0.4%	RDID_13926	omental_at	F	HH	3.2	L
2Q0	LID_109424_PID_10414	33795328	19631410	0.8%	0.6%	RDID_12429	lung	F	HH	3.2	L
2Q0	LID_109484_PID_10416	20878491	14305277	0.8%	0.7%	RDID_11893	skeletal_muscle	F	HH	3.2	L
2Q2	LID_103936_PID_10123	15691819	7154289	0.6%	0.5%	DID_1003671	whole_blood	F	HH	3.17	M
2Q2	LID_1066268_PID_10507	38103275	24386357	0.7%	0.5%	RDID_12572	heart	F	HH	3.17	M
2Q2	LID_1068125_PID_10532	16290341	10658061	0.7%	0.5%	RDID_15220	thymus	F	HH	3.17	M
2Q2	LID_1066725_PID_10511	15389747	8634893	1.4%	1.3%	RDID_12968	kidney	F	HH	3.17	M
2Q2	LID_111812_PID_10496	32338218	20029229	0.5%	0.4%	RDID_13902	omental_at	F	HH	3.17	M
2Q2	LID_1068722_PID_10541	17558275	9517434	0.8%	0.6%	RDID_15788	pituitary	F	HH	3.17	M
2Q2	LID_108313_PID_10415	13171097	7709196	0.7%	0.5%	RDID_10051	liver	F	HH	3.17	M
2Q2	LID_109400_PID_10414	27363836	17209647	0.7%	0.6%	RDID_12405	lung	F	HH	3.17	M
2Q2	LID_108469_PID_10415	14560777	8564106	0.7%	0.5%	RDID_11352	spleen	F	HH	3.17	M
2R4	LID_1066310_PID_10508	86822571	55493254	0.7%	0.5%	RDID_12628	heart	M	HH	3.19	M
2R4	LID_105626_PID_10123	7480209	3396427	0.8%	0.5%	DID_1003522	whole_blood	M	HH	3.19	M
2R4	LID_1066768_PID_10515	17403152	11413768	1.4%	1.2%	RDID_13042	kidney	M	HH	3.19	M
2R4	LID_1068762_PID_10541	17233673	9716389	0.7%	0.6%	RDID_15828	pituitary	M	HH	3.19	M
2R4	LID_1067625_PID_10520	20459848	10561407	0.7%	0.6%	RDID_14582	adrenal	M	HH	3.19	M
2R4	LID_1068266_PID_10539	23145172	13843917	0.7%	0.5%	RDID_15273	thymus	M	HH	3.19	M
2R4	LID_108354_PID_10491	30957403	17814528	0.7%	0.5%	RDID_10704	liver	M	HH	3.19	M
2R4	LID_108549_PID_10414	27169095	16285264	0.7%	0.5%	RDID_11531	spleen	M	HH	3.19	M
2R4	LID_111855_PID_10497	19694142	11498233	0.6%	0.4%	RDID_13945	omental_at	M	HH	3.19	M
2R4	LID_109503_PID_10416	25818896	16954226	0.9%	0.7%	RDID_11912	skeletal_muscle	M	HH	3.19	M
2R4	LID_108978_PID_10495	35999201	22053680	0.8%	0.6%	RDID_12448	lung	M	HH	3.19	M
2R9	LID_1065866_PID_10497	27897653	17632178	0.5%	0.3%	RDID_14076	omental_at	F	KK	5.08	M
2R9	LID_1066938_PID_10516	30908296	18777948	0.5%	0.4%	RDID_14360	ovaries	F	KK	5.08	M
2R9	LID_1066238_PID_10507	19091579	13256512	0.7%	0.5%	RDID_12374	heart	F	KK	5.08	M
2R9	LID_1068296_PID_10539	17593688	10772402	0.7%	0.5%	RDID_15303	thymus	F	KK	5.08	M
2R9	LID_1066847_PID_10514	12874464	8207872	0.8%	0.6%	RDID_13137	kidney	F	KK	5.08	M
2R9	LID_1067701_PID_10524	20548688	11320359	0.6%	0.4%	RDID_14891	adrenal	F	KK	5.08	M
2R9	LID_1068500_PID_10533	13405837	7369678	0.6%	0.5%	RDID_15585	thyroid	F	KK	5.08	M
2R9	LID_1069512_PID_10540	29515193	14974880	0.6%	0.5%	RDID_15892	pituitary	F	KK	5.08	M
2R9	LID_108795_PID_10415	26253785	15928644	0.5%	0.3%	RDID_11975	spleen	F	KK	5.08	M
2R9	LID_108890_PID_10415	21731983	13469000	0.5%	0.3%	RDID_12168	liver	F	KK	5.08	M
2R9	LID_108896_PID_10471	14158814	9095388	0.6%	0.4%	RDID_12339	lung	F	KK	5.08	M
2R9	LID_110634_PID_10471	53494464	34039968	0.6%	0.5%	RDID_12296	skeletal_muscle	F	KK	5.08	M
2S6	LID_109505_PID_10416	41060888	28845997	0.8%	0.7%	RDID_11914	skeletal_muscle	M	HH	3.17	M
2S6	LID_103879_PID_10123	8172566	3428787	0.7%	0.6%	DID_1003611	whole_blood	M	HH	3.17	M
2S6	LID_1065960_PID_10503	17233841	12418230	0.5%	0.4%	RDID_12655	heart	M	HH	3.17	M
2S6	LID_1066770_PID_10515	12722979	8374432	1.2%	0.9%	RDID_13044	kidney	M	HH	3.17	M
2S6	LID_108293_PID_10416	38545129	23759056	0.8%	0.6%	RDID_10706	liver	M	HH	3.17	M
2S6	LID_1067627_PID_10520	18531750	8670569	0.7%	0.6%	RDID_14584	adrenal	M	HH	3.17	M
2S6	LID_1068261_PID_10539	28860039	18210251	0.6%	0.5%	RDID_15268	thymus	M	HH	3.17	M
2S6	LID_108551_PID_10414	19953098	11752792	0.7%	0.5%	RDID_11533	spleen	M	HH	3.17	M
2S6	LID_111857_PID_10497	18964010	12213878	0.5%	0.4%	RDID_13947	omental_at	M	HH	3.17	M
2S6	LID_108980_PID_10416	12109260	7913954	0.9%	0.6%	RDID_12450	lung	M	HH	3.17	M
2S8	LID_103815_PID_10123	8456612	4066745	0.6%	0.4%	DID_1003513	whole_blood	F	HH	3.3	M
2S8	LID_1066612_PID_10511	19064896	10584552	0.6%	0.5%	RDID_14448	ovaries	F	HH	3.3	M
2S8	LID_1067514_PID_10515	21812496	12137604	0.7%	0.6%	RDID_13412	kidney	F	HH	3.3	M
2S8	LID_1067779_PID_10516	19171567	11848661	0.8%	0.5%	RDID_12810	heart	F	HH	3.3	M
2S8	LID_1067838_PID_10524	30978569	16137124	0.7%	0.5%	RDID_15029	adrenal	F	HH	3.3	M
2S8	LID_108639_PID_10413	15140486	10207714	0.7%	0.5%	RDID_11713	spleen	F	HH	3.3	M
2S8	LID_1068185_PID_10533	15988860	9137333	0.8%	0.5%	RDID_14167	omental_at	F	HH	3.3	M
2S8	LID_108444_PID_10415	20526364	11828658	0.7%	0.5%	RDID_10793	liver	F	HH	3.3	M
2S8	LID_109610_PID_10471	16530068	9978340	0.7%	0.6%	RDID_11341	skeletal_muscle	F	HH	3.3	M
2T2	LID_103998_PID_10123	11812307	5386846	0.7%	0.5%	DID_1003735	whole_blood	M	KK	4.09	M
2T2	LID_1065875_PID_10503	33794977	21014402	0.5%	0.3%	RDID_14085	omental_at	M	KK	4.09	M
2T2	LID_1066856_PID_10514	80191233	50536550	0.7%	0.5%	RDID_13146	kidney	M	KK	4.09	M
2T2	LID_1066947_PID_10516	51896380	31890704	0.6%	0.5%	RDID_14369	testis	M	KK	4.09	M
