sample_id	reads	percent_uniquelymapped	perc_chg_meth	perc_chh_meth	sample_name	tissue	monkey_id	sex	age	group	rank
LID_1069508_PID_10540	35534982	0.509159931472598	0.7%	0.5%	RDID_15888	pituitary	ID95	F	6.08	KK	L
LID_1068293_PID_10539	30422545	0.616612712710261	0.7%	0.5%	RDID_15300	thymus	ID95	F	6.08	KK	L
LID_108694_PID_10415	11916585	0.661082936092849	0.4%	0.3%	RDID_11994	spleen	ID95	F	6.08	KK	L
LID_108903_PID_10429	19532591	0.643998330789807	0.7%	0.4%	RDID_12346	lung	ID95	F	6.08	KK	L
LID_108891_PID_10495	35705175	0.588735274368491	0.4%	0.3%	RDID_12169	liver	ID95	F	6.08	KK	L
LID_103981_PID_10123	9841242	0.456001793269589	0.7%	0.5%	DID_1003717	whole_blood	ID96	F	5.22	KK	L
LID_1065906_PID_10503	35384757	0.596234050724158	0.5%	0.4%	RDID_14116	omental_adipose	ID96	F	5.22	KK	L
LID_1066978_PID_10516	46047339	0.675496883761296	0.5%	0.5%	RDID_14400	ovaries	ID96	F	5.22	KK	L
LID_1066887_PID_10514	28246620	0.641800788908549	0.8%	0.6%	RDID_13177	kidney	ID96	F	5.22	KK	L
LID_1067824_PID_10520	26212481	0.663247710127096	0.5%	0.4%	RDID_12903	heart	ID96	F	5.22	KK	L
LID_108727_PID_10416	26737565	0.68743877761494	0.5%	0.3%	RDID_12067	spleen	ID96	F	5.22	KK	L
LID_1067741_PID_10524	23340165	0.519397227911628	0.7%	0.5%	RDID_14947	adrenal	ID96	F	5.22	KK	L
LID_1068236_PID_10532	15116601	0.614126019466942	0.8%	0.6%	RDID_15384	thymus	ID96	F	5.22	KK	L
LID_109385_PID_10413	16983482	0.654542631481577	0.7%	0.6%	RDID_12209	liver	ID96	F	5.22	KK	L
LID_108944_PID_10491	20038887	0.624790937740205	0.8%	0.6%	RDID_12362	lung	ID96	F	5.22	KK	L
LID_110654_PID_10491	18685078	0.730806957295014	0.5%	0.5%	RDID_12316	skeletal_muscle	ID96	F	5.22	KK	L
LID_105475_PID_10123	16322100	0.484308820556178	0.8%	0.5%	DID_1003564	whole_blood	ID97	F	3.22	HH	M
LID_1066298_PID_10507	17839633	0.720541055973517	0.6%	0.5%	RDID_12616	heart	ID97	F	3.22	HH	M
LID_1066756_PID_10511	10634546	0.643098163287836	1.4%	1.2%	RDID_13015	kidney	ID97	F	3.22	HH	M
LID_1068749_PID_10541	20921689	0.528097229626155	0.8%	0.5%	RDID_15815	pituitary	ID97	F	3.22	HH	M
LID_1067613_PID_10520	32562856	0.504724892681404	0.6%	0.5%	RDID_14570	adrenal	ID97	F	3.22	HH	M
LID_108316_PID_10416	14673136	0.637268202243883	0.8%	0.5%	RDID_10054	liver	ID97	F	3.22	HH	M
LID_1068463_PID_10532	25681540	0.581601921068596	0.6%	0.4%	RDID_15548	thyroid	ID97	F	3.22	HH	M
LID_111843_PID_10497	23744385	0.640073600558616	0.4%	0.4%	RDID_13933	omental_adipose	ID97	F	3.22	HH	M
LID_107383_PID_10414	18565746	0.519751482111195	0.6%	0.4%	RDID_11519	spleen	ID97	F	3.22	HH	M
LID_1067423_PID_10518	19644195	0.733282173181441	0.6%	0.4%	RDID_12531	lung	ID98	M	5.21	KK	L
LID_1068671_PID_10540	26784852	0.6252976122474	0.7%	0.5%	RDID_15660	thyroid	ID98	M	5.21	KK	L
LID_1068085_PID_10532	19867938	0.615205312196968	0.7%	0.5%	RDID_15180	thymus	ID98	M	5.21	KK	L
LID_1067552_PID_10516	24812157	0.5558542532195	0.7%	0.5%	RDID_14988	adrenal	ID98	M	5.21	KK	L
LID_109607_PID_10495	39556518	0.611692363822316	0.7%	0.6%	RDID_11545	skeletal_muscle	ID98	M	5.21	KK	L
LID_108930_PID_10416	18876021	0.627488335597847	0.8%	0.6%	RDID_12120	liver	ID98	M	5.21	KK	L
LID_108848_PID_10429	11241542	0.647174916039099	0.5%	0.3%	RDID_12092	spleen	ID98	M	5.21	KK	L
LID_1067489_PID_10515	28535039	0.562746488624039	0.6%	0.5%	RDID_13339	kidney	ID98	M	5.21	KK	L
LID_1066037_PID_10507	18582204	0.6167576784756	0.7%	0.5%	RDID_12765	heart	ID98	M	5.21	KK	L
LID_1066589_PID_10511	18524192	0.589123941276359	0.7%	0.6%	RDID_14425	testis	ID98	M	5.21	KK	L
LID_103993_PID_10123	7695267	0.479970090706404	0.6%	0.4%	DID_1003730	whole_blood	ID99	F	5.19	KK	L
LID_1065865_PID_10497	20502566	0.641774302787271	0.4%	0.3%	RDID_14075	omental_adipose	ID99	F	5.19	KK	L
LID_1066846_PID_10514	14753866	0.63647412820477	0.8%	0.6%	RDID_13136	kidney	ID99	F	5.19	KK	L
LID_1066548_PID_10511	34918596	0.566081751969638	0.6%	0.5%	RDID_14487	ovaries	ID99	F	5.19	KK	L
LID_1067700_PID_10524	16958075	0.575697949207089	0.7%	0.5%	RDID_14890	adrenal	ID99	F	5.19	KK	L
LID_1067813_PID_10518	23107968	0.637532170721372	0.7%	0.4%	RDID_12884	heart	ID99	F	5.19	KK	L
LID_108794_PID_10415	36655979	0.616141557697859	0.5%	0.3%	RDID_11974	spleen	ID99	F	5.19	KK	L
LID_1068298_PID_10539	20842331	0.607538427443648	0.7%	0.5%	RDID_15305	thymus	ID99	F	5.19	KK	L
LID_1068518_PID_10539	30239308	0.554332989366026	0.6%	0.5%	RDID_15603	thyroid	ID99	F	5.19	KK	L
LID_1069514_PID_10540	35839383	0.498454228411242	0.6%	0.5%	RDID_15894	pituitary	ID99	F	5.19	KK	L
LID_109378_PID_10413	20330168	0.644588082105372	0.9%	0.7%	RDID_12202	liver	ID99	F	5.19	KK	L
LID_108912_PID_10471	11329504	0.611099479730092	0.6%	0.4%	RDID_12355	lung	ID99	F	5.19	KK	L
LID_110649_PID_10471	37487431	0.643531054448623	0.5%	0.5%	RDID_12311	skeletal_muscle	ID99	F	5.19	KK	L
LID_1067482_PID_10515	16883940	0.598005145718357	0.8%	0.6%	RDID_13244	kidney	ID100	M	5.24	KK	L
LID_105662_PID_10123	21907442	0.473802874840431	0.7%	0.5%	DID_1003654	whole_blood	ID100	M	5.24	KK	L
LID_110668_PID_10491	49473827	0.649403148052404	0.8%	0.8%	RDID_11542	skeletal_muscle	ID100	M	5.24	KK	L
LID_1065924_PID_10503	10994003	0.611772709176085	0.6%	0.4%	RDID_14134	omental_adipose	ID100	M	5.24	KK	L
LID_1066996_PID_10516	13669935	0.606185764599466	0.8%	0.5%	RDID_14418	testis	ID100	M	5.24	KK	L
LID_1066034_PID_10507	30278498	0.606588378327089	0.7%	0.5%	RDID_12746	heart	ID100	M	5.24	KK	L
LID_1068672_PID_10540	22861302	0.588788775022525	0.7%	0.5%	RDID_15661	thyroid	ID100	M	5.24	KK	L
LID_1067420_PID_10518	17369523	0.784852986463704	0.6%	0.5%	RDID_12528	lung	ID100	M	5.24	KK	L
LID_1068067_PID_10525	16693481	0.541706130674603	0.7%	0.5%	RDID_15162	thymus	ID100	M	5.24	KK	L
LID_1067759_PID_10524	25425608	0.53768004289219	0.7%	0.5%	RDID_14981	adrenal	ID100	M	5.24	KK	L
LID_108834_PID_10429	18232497	0.628275819817768	0.5%	0.3%	RDID_12117	liver	ID100	M	5.24	KK	L
LID_1066490_PID_10508	48934988	0.637605755620089	0.7%	0.5%	RDID_14293	ovaries	ID101	F	3.08	HH	L
LID_1065963_PID_10507	9820667	0.67316751499669	0.7%	0.6%	RDID_12658	heart	ID101	F	3.08	HH	L
LID_1066779_PID_10515	11947718	0.681324835420454	1.0%	0.8%	RDID_13053	kidney	ID101	F	3.08	HH	L
LID_1067636_PID_10520	19353279	0.512745669609786	0.6%	0.6%	RDID_14593	adrenal	ID101	F	3.08	HH	L
LID_1068268_PID_10539	26402407	0.53735721898386	0.7%	0.4%	RDID_15275	thymus	ID101	F	3.08	HH	L
LID_108988_PID_10471	27521605	0.575463603957691	0.8%	0.6%	RDID_12459	lung	ID101	F	3.08	HH	L
LID_1068443_PID_10532	38550050	0.529559780078106	0.6%	0.5%	RDID_15528	thyroid	ID101	F	3.08	HH	L
LID_108560_PID_10414	22368948	0.584670544184733	0.7%	0.5%	RDID_11558	spleen	ID101	F	3.08	HH	L
LID_108359_PID_10491	49370229	0.560412166611583	0.7%	0.6%	RDID_10712	liver	ID101	F	3.08	HH	L
LID_109464_PID_10415	39384625	0.639396109522434	0.8%	0.7%	RDID_11875	skeletal_muscle	ID101	F	3.08	HH	L
LID_111866_PID_10497	25442585	0.567336141355134	0.5%	0.4%	RDID_13956	omental_adipose	ID101	F	3.08	HH	L
LID_103887_PID_10123	13543932	0.452569755961563	0.7%	0.5%	DID_1003620	whole_blood	ID102	F	3.18	HH	H
LID_1066778_PID_10515	12140124	0.735323461276013	0.9%	0.8%	RDID_13052	kidney	ID102	F	3.18	HH	H
LID_1065962_PID_10503	24985339	0.693651184800815	0.6%	0.5%	RDID_12657	heart	ID102	F	3.18	HH	H
LID_1066489_PID_10508	46865999	0.605799355733354	0.7%	0.5%	RDID_14292	ovaries	ID102	F	3.18	HH	H
LID_1067635_PID_10520	21117511	0.536895138825783	0.7%	0.5%	RDID_14592	adrenal	ID102	F	3.18	HH	H
LID_1068768_PID_10541	25870766	0.527775404872047	0.7%	0.6%	RDID_15834	pituitary	ID102	F	3.18	HH	H
LID_1068444_PID_10532	21740664	0.5794389260604	0.8%	0.6%	RDID_15529	thyroid	ID102	F	3.18	HH	H
LID_108337_PID_10491	66386724	0.599465986602984	0.6%	0.5%	RDID_10711	liver	ID102	F	3.18	HH	H
LID_1068262_PID_10539	24535126	0.556711059890216	0.7%	0.5%	RDID_15269	thymus	ID102	F	3.18	HH	H
LID_108559_PID_10413	29493991	0.637944691852656	0.7%	0.5%	RDID_11557	spleen	ID102	F	3.18	HH	H
LID_111865_PID_10497	12259922	0.654902453702397	0.5%	0.4%	RDID_13955	omental_adipose	ID102	F	3.18	HH	H
LID_109517_PID_10416	27323208	0.640989593901273	0.7%	0.7%	RDID_11988	skeletal_muscle	ID102	F	3.18	HH	H
LID_1065861_PID_10497	13997271	0.66222965890994	0.5%	0.4%	RDID_14071	omental_adipose	ID103	M	4.03	KK	L
LID_1066842_PID_10514	34243252	0.619413746100984	0.7%	0.5%	RDID_13132	kidney	ID103	M	4.03	KK	L
LID_1066933_PID_10540	10964491	0.516981043625281	0.9%	0.9%	RDID_14355	testis	ID103	M	4.03	KK	L
LID_1067819_PID_10520	21955028	0.560409624619928	0.6%	0.5%	RDID_12890	heart	ID103	M	4.03	KK	L
LID_1068291_PID_10539	21443604	0.598162044029539	0.7%	0.5%	RDID_15298	thymus	ID103	M	4.03	KK	L
LID_1067696_PID_10524	29190952	0.514256438090817	0.6%	0.5%	RDID_14838	adrenal	ID103	M	4.03	KK	L
LID_108900_PID_10429	12650791	0.661249877576825	0.4%	0.2%	RDID_12343	lung	ID103	M	4.03	KK	L
LID_1068523_PID_10539	20535973	0.675107870467107	0.6%	0.5%	RDID_15608	thyroid	ID103	M	4.03	KK	L
