"body_weight_kg"	"tissue"	"chronological_age"	"group"	"monkey_id"	"Residual_adult"	"individual_sex"	"bw_adj"
7.5	"adrenal"	11	"KK"	"3F7"	1.54069128058614	"F"	0.570994023799221
8.92	"adrenal"	20	"KK"	"56K"	-3.59524259444113	"M"	0.635712880092572
10.72	"adrenal"	7	"KK"	"2M4"	-1.44504659135878	"M"	1.02598919318804
9.36	"adrenal"	14	"KK"	"73Z"	-1.68589406243456	"M"	-0.897645195907893
6.16	"adrenal"	9	"KK"	"9I8"	-0.111329940600746	"F"	-0.682245824280478
9.16	"adrenal"	7	"KK"	"1M8"	-2.80801251404178	"M"	-0.534010806811963
5.68	"adrenal"	4	"KK"	"1T7"	0.947951160564702	"F"	0.598668982218261
10.16	"adrenal"	9	"KK"	"5I5"	-1.44471465239929	"M"	-0.20759983962365
5.9	"adrenal"	17	"KK"	"60R"	-1.81557529549686	"F"	-0.983473120247861
6.9	"adrenal"	4	"KK"	"8T5"	0.216826444663256	"M"	0.855188655089434
5.1	"adrenal"	4	"KK"	"7S5"	0.24757602687756	"M"	-0.944811344910566
8.62	"adrenal"	5	"KK"	"1S8"	-0.288105778664739	"M"	0.818431066264604
10.76	"adrenal"	6	"KK"	"1P5"	-0.943624683684478	"M"	1.77364769682963
11.3	"adrenal"	10	"KK"	"8H2"	1.65104302008657	"M"	0.777142826746518
6.06	"adrenal"	5	"KK"	"4R4"	0.811220814122729	"F"	0.395165074408278
6.4	"adrenal"	5	"KK"	"2R9"	-2.79494280840543	"F"	0.735165074408279
6.56	"adrenal"	5	"KK"	"1R1"	2.5591890222795	"F"	0.895165074408278
6.08	"adrenal"	4	"KK"	"5S1"	-0.396208875371016	"M"	0.035188655089434
5.48	"adrenal"	4	"KK"	"1T9"	-0.924758876253529	"F"	0.398668982218262
6.6	"adrenal"	13	"KK"	"1C5"	-0.566771590494634	"F"	-0.343065889702782
7.6	"adrenal"	5	"KK"	"3Q9"	-1.32070202186707	"M"	-0.201568933735396
6.24	"adrenal"	6	"KK"	"4P6"	2.75620199809005	"F"	0.0924158965445838
6.92	"adrenal"	6	"KK"	"6O7"	0.0393975826204297	"F"	0.772415896544583
4.98	"adrenal"	4	"KK"	"2T2"	0.260093633135886	"M"	-1.06481134491057
4.98	"adrenal"	4	"KK"	"0T8"	0.410762415382097	"F"	-0.101331017781738
8.52	"adrenal"	6	"KK"	"3O7"	0.920084555255294	"M"	-0.466352303170366
6	"adrenal"	5	"KK"	"9Q5"	-0.332313783538142	"F"	0.335165074408278
10.72	"adrenal"	8	"KK"	"6L3"	-0.851986854609385	"M"	0.615975876567451
6.24	"adrenal"	8	"KK"	"6K6"	0.471157749799009	"F"	-0.474409910678962
12.76	"adrenal"	8	"KK"	"0L5"	1.50973298040718	"M"	2.65597587656745
4.66	"adrenal"	4	"KK"	"6U6"	-3.07986255502631	"F"	-0.421331017781738
5.08	"adrenal"	6	"KK"	"1O9"	-0.481328714269708	"F"	-1.06758410345542
5.68	"adrenal"	5	"KK"	"3R9"	-2.35124371355862	"F"	0.015165074408278
7.68	"adrenal"	9	"KK"	"7I8"	1.74441369959665	"F"	0.837754175719522
9.28	"adrenal"	8	"KK"	"2K0"	-1.58058259825417	"M"	-0.82402412343255
8.94	"adrenal"	6	"KK"	"3O3"	-1.08242790284484	"M"	-0.0463523031703656
5.74	"adrenal"	8	"KK"	"1L1"	0.902209972248999	"F"	-0.974409910678962
11.72	"adrenal"	12	"KK"	"3E4"	0.409112787076759	"M"	1.17219480442111
10.54	"adrenal"	8	"KK"	"5K0"	-0.479914897210017	"M"	0.43597587656745
6.78	"adrenal"	15	"KK"	"51V"	-0.928142454305554	"F"	-0.146307863908405
7.48	"adrenal"	8	"KK"	"9L9"	3.02555104966699	"F"	0.765590089321038
9.46	"adrenal"	7	"KK"	"3M3"	-0.492595199656926	"M"	-0.234010806811962
6.4	"adrenal"	6	"KK"	"8O9"	3.71101261690162	"F"	0.252415896544584
4.64	"adrenal"	4	"KK"	"3T1"	-1.0257471929866	"M"	-1.40481134491057
7.32	"adrenal"	11	"KK"	"7F0"	3.79299470904167	"F"	0.390994023799221
6.42	"adrenal"	15	"KK"	"37V"	0.581376986685447	"F"	-0.506307863908405
5.1	"adrenal"	5	"KK"	"4Q4"	-0.330120700687043	"F"	-0.564834925591722
5.4	"adrenal"	4	"KK"	"4T2"	-2.43860865758692	"M"	-0.644811344910566
5.32	"adrenal"	5	"KK"	"3Q3"	-1.83479046237005	"F"	-0.344834925591722
6.52	"adrenal"	6	"KK"	"0Q5"	3.97633974759431	"F"	0.372415896544583
7.14	"adrenal"	7	"KK"	"6M7"	1.87564007583007	"F"	0.647661175946872
5.02	"adrenal"	4	"KK"	"8U4"	0.156941134350323	"F"	-0.061331017781739
3.62	"adrenal"	4	"KK"	"3T9"	0.791216685710633	"F"	-1.46133101778174
9.62	"adrenal"	16	"KK"	"42T"	1.37772919558896	"M"	-0.111154179739578
7.1	"adrenal"	18	"KK"	"93O"	-0.580714894079659	"F"	0.246241389085281
7.12	"adrenal"	13	"KK"	"2C4"	2.42857732875896	"F"	0.176934110297218
6.02	"adrenal"	12	"KK"	"6D4"	1.46728334220318	"F"	-0.920184501703217
10.22	"adrenal"	14	"KK"	"46Z"	-3.18061295833679	"M"	-0.0376451959078919
6.14	"adrenal"	6	"KK"	"1P4"	2.14173597771891	"F"	-0.0075841034554167
6.26	"adrenal"	7	"KK"	"4M9"	2.25853229244186	"F"	-0.232338824053127
6.44	"adrenal"	5	"KK"	"4R7"	-0.414431369118208	"M"	-1.3615689337354
6.14	"adrenal"	4	"KK"	"8S7"	-0.7567565303211	"M"	0.0951886550894337
10.66	"heart"	13	"KK"	"8B3"	-2.03844330735957	"M"	0.222809864350749
9.44	"heart"	8	"KK"	"6L4"	0.0179409566082083	"M"	-0.66402412343255
5.2	"heart"	4	"KK"	"6S7"	-0.0378857300171188	"M"	-0.844811344910566
9.5	"heart"	12	"KK"	"8C9"	2.02486608403755	"M"	-1.0478051955789
9	"heart"	8	"KK"	"4L7"	0.0427898314554829	"M"	-1.10402412343255
7.08	"heart"	4	"KK"	"8S9"	0.425065122042235	"M"	1.03518865508943
9.38	"heart"	11	"HH"	"4C6"	-1.1509549864432	"M"	-1.19964325000943
7.62	"heart"	13	"HH"	"03Z"	-0.589514503182862	"F"	0.676934110297218
4.9	"heart"	3	"HH"	"3R3"	1.1122514751552	"F"	0.452550255001389
6.9	"heart"	14	"HH"	"62S"	1.97316331115839	"F"	-0.0382427928782523
7.2	"heart"	26	"HH"	"V80"	-3.43907647474427	"F"	0.704858610220838
6.62	"heart"	15	"HH"	"56R"	3.56933338333723	"F"	-0.306307863908405
8.58	"heart"	11	"HH"	"1B7"	-1.09683180220433	"M"	-1.99964325000944
6.72	"heart"	11	"HH"	"2C7"	1.22639393078543	"F"	-0.209005976200779
6.34	"heart"	7	"HH"	"4J3"	-0.510276602653878	"F"	-0.152338824053127
7.2	"heart"	9	"HH"	"7E3"	1.07524028564247	"F"	0.357754175719523
6.04	"heart"	6	"HH"	"7L7"	4.40958172895636	"F"	-0.107584103455416
6.5	"heart"	6	"KK"	"1S5"	-1.46288306453282	"M"	-2.48635230317037
9.84	"heart"	6	"KK"	"0R2"	4.51820380053156	"M"	0.853647696829635
10.58	"heart"	7	"KK"	"9O8"	3.67381275770455	"M"	0.885989193188038
8.24	"heart"	13	"KK"	"6D9"	1.36580404000078	"F"	1.29693411029722
6.52	"heart"	6	"KK"	"0Q5"	1.55300097843036	"F"	0.372415896544583
4.98	"heart"	4	"KK"	"0T8"	-3.12353586095097	"F"	-0.101331017781738
6.6	"heart"	13	"KK"	"1C5"	1.27030905468623	"F"	-0.343065889702782
7.22	"heart"	13	"KK"	"1C7"	-0.387341819862416	"F"	0.276934110297218
5.74	"heart"	8	"KK"	"1L1"	-1.24223638832647	"F"	-0.974409910678962
6.56	"heart"	5	"KK"	"1R1"	-2.17679285667846	"F"	0.895165074408278
5.48	"heart"	4	"KK"	"1T9"	-1.56405654448533	"F"	0.398668982218262
6.32	"heart"	6	"KK"	"2O7"	-0.336573689358699	"F"	0.172415896544584
7.62	"heart"	11	"KK"	"3F5"	-0.63443092906295	"F"	0.690994023799221
10.7	"heart"	10	"KK"	"0J1"	-1.88934838456609	"M"	0.177142826746516
7.32	"heart"	11	"KK"	"7F0"	2.95440304004673	"F"	0.390994023799221
5.5	"heart"	4	"KK"	"4T4"	-0.537812150075906	"F"	0.418668982218261
6.92	"heart"	6	"KK"	"6O7"	2.92301805663226	"F"	0.772415896544583
6.92	"heart"	7	"KK"	"5M5"	6.52979829924439	"F"	0.427661175946873
6.2	"heart"	9	"KK"	"7J7"	-1.32760456384553	"F"	-0.642245824280477
6	"heart"	5	"KK"	"9Q5"	-3.06730159173205	"F"	0.335165074408278
6.06	"heart"	5	"KK"	"4R4"	0.299525238834325	"F"	0.395165074408278
5.08	"heart"	6	"KK"	"1O9"	-1.45048909520829	"F"	-1.06758410345542
5.32	"heart"	5	"KK"	"3Q3"	0.837941564808018	"F"	-0.344834925591722
5.68	"heart"	5	"KK"	"3R9"	-0.735977538853767	"F"	0.015165074408278
6.24	"heart"	6	"KK"	"4P6"	-1.92361971154298	"F"	0.0924158965445838
3.62	"heart"	4	"KK"	"3T9"	-1.47596786431184	"F"	-1.46133101778174
7.1	"heart"	15	"KK"	"44V"	-1.12329937281097	"F"	0.173692136091594
7.5	"heart"	11	"KK"	"3F7"	1.36224872544795	"F"	0.570994023799221
5.1	"heart"	5	"KK"	"4Q4"	-1.00510776039603	"F"	-0.564834925591722
5.68	"heart"	5	"KK"	"5Q7"	-0.722741877558571	"F"	0.015165074408278
5.9	"heart"	17	"KK"	"60R"	3.02927908201795	"F"	-0.983473120247861
7.14	"heart"	7	"KK"	"6M7"	-0.267036674961803	"F"	0.647661175946872
4.66	"heart"	4	"KK"	"6U6"	-0.072766174938026	"F"	-0.421331017781738
7.68	"heart"	9	"KK"	"7I8"	0.414604366171286	"F"	0.837754175719522
4.9	"adrenal"	3	"HH"	"3R3"	-2.52088217674575	"F"	0.452550255001389
6.9	"adrenal"	14	"HH"	"62S"	-0.590474812345447	"F"	-0.0382427928782523
8.58	"adrenal"	11	"HH"	"1B7"	2.01511232223178	"M"	-1.99964325000944
6.72	"adrenal"	11	"HH"	"2C7"	-2.13458216415721	"F"	-0.209005976200779
6.34	"adrenal"	7	"HH"	"4J3"	2.05609897832114	"F"	-0.152338824053127
7.2	"adrenal"	9	"HH"	"7E3"	0.322526486899788	"F"	0.357754175719523
5.58	"adrenal"	7	"HH"	"5I9"	0.594436085157542	"F"	-0.912338824053127
6.5	"adrenal"	6	"KK"	"1S5"	-1.06900420080482	"M"	-2.48635230317037
10.7	"adrenal"	10	"KK"	"0J1"	-1.17674165647137	"M"	0.177142826746516
9.84	"adrenal"	6	"KK"	"0R2"	0.312744735727651	"M"	0.853647696829635
10.58	"adrenal"	7	"KK"	"9O8"	-1.07183147394975	"M"	0.885989193188038
8.24	"adrenal"	13	"KK"	"6D9"	1.90942950145843	"F"	1.29693411029722
5.4	"thymus"	4	"KK"	"4T2"	-0.999427904267964	"M"	-0.644811344910566
6.14	"thymus"	4	"KK"	"8S7"	-2.87663244831603	"M"	0.0951886550894337
7.48	"thymus"	8	"KK"	"9L9"	2.8218952844275	"F"	0.765590089321038
7.08	"thymus"	4	"KK"	"8S9"	-0.88392748250513	"M"	1.03518865508943
7.1	"thymus"	18	"KK"	"93O"	-3.88921415110481	"F"	0.246241389085281
6.2	"thymus"	9	"KK"	"7J7"	-0.156345720646211	"F"	-0.642245824280477
6.44	"thymus"	5	"KK"	"4R7"	-2.25920695150795	"M"	-1.3615689337354
9	"thymus"	8	"KK"	"4L7"	1.59106952735517	"M"	-1.10402412343255
6.42	"thymus"	15	"KK"	"37V"	-0.798085712774157	"F"	-0.506307863908405
9.5	"thymus"	12	"KK"	"8C9"	1.85581772618395	"M"	-1.0478051955789
6.26	"thymus"	7	"KK"	"4M9"	-1.87191031035594	"F"	-0.232338824053127
9.62	"thymus"	16	"KK"	"42T"	0.833039348390392	"M"	-0.111154179739578
6.9	"thymus"	14	"HH"	"62S"	-0.501086996118704	"F"	-0.0382427928782523
10.54	"thymus"	8	"KK"	"5K0"	1.62570038400961	"M"	0.43597587656745
3.62	"thymus"	4	"KK"	"3T9"	1.23891336812948	"F"	-1.46133101778174
4.9	"thymus"	3	"HH"	"3R3"	-1.53851787615762	"F"	0.452550255001389
5.58	"thymus"	7	"HH"	"5I9"	4.26125559597421	"F"	-0.912338824053127
7.32	"thymus"	11	"KK"	"7F0"	-0.377253945029591	"F"	0.390994023799221
6.14	"thymus"	6	"KK"	"1P4"	0.876801679283366	"F"	-0.0075841034554167
6.92	"thymus"	5	"KK"	"4R3"	-0.756525921073862	"M"	-0.881568933735395
5.02	"thymus"	4	"KK"	"8U4"	2.71239723790656	"F"	-0.061331017781739
5.2	"thymus"	4	"KK"	"6S7"	-0.704241145117754	"M"	-0.844811344910566
7.62	"thymus"	13	"HH"	"03Z"	-1.33353067709007	"F"	0.676934110297218
10.22	"thymus"	14	"KK"	"46Z"	0.0796470665111606	"M"	-0.0376451959078919
7.14	"thymus"	7	"KK"	"6M7"	2.19909025111358	"F"	0.647661175946872
4.62	"thymus"	5	"KK"	"7Q3"	-0.147202098586372	"F"	-1.04483492559172
4.64	"thymus"	4	"KK"	"3T1"	-0.229017271474518	"M"	-1.40481134491057
7.2	"thymus"	9	"HH"	"7E3"	0.685140158901666	"F"	0.357754175719523
6.34	"thymus"	7	"HH"	"4J3"	1.48733127915393	"F"	-0.152338824053127
6.52	"thymus"	6	"KK"	"0Q5"	5.07057348782921	"F"	0.372415896544583
6.4	"thymus"	6	"KK"	"8O9"	0.559765500317388	"F"	0.252415896544584
9.84	"thymus"	6	"KK"	"0R2"	2.3809347927942	"M"	0.853647696829635
9.46	"thymus"	7	"KK"	"3M3"	1.96961036223739	"M"	-0.234010806811962
6.92	"thymus"	7	"KK"	"5M5"	1.18078194703741	"F"	0.427661175946873
5.68	"thymus"	5	"KK"	"5Q7"	-1.03430725619946	"F"	0.015165074408278
5.66	"thymus"	6	"HH"	"7L0"	0.0846334516777696	"F"	-0.487584103455416
5.76	"thymus"	16	"HH"	"50P"	-3.1136384673546	"M"	-3.97115417973958
7.16	"thymus"	14	"HH"	"94S"	-2.41511758875467	"F"	0.221757207121747
5.26	"thymus"	4	"HH"	"1Q8"	-1.27691152233448	"M"	-0.784811344910566
4.94	"thymus"	4	"HH"	"9P5"	-3.25496217376173	"F"	-0.141331017781738
5.32	"thymus"	5	"KK"	"3Q3"	-0.428697016508952	"F"	-0.344834925591722
8.58	"thymus"	11	"HH"	"1B7"	1.48697606634317	"M"	-1.99964325000944
6.72	"thymus"	11	"HH"	"2C7"	2.42876877984437	"F"	-0.209005976200779
7.36	"thymus"	20	"KK"	"76J"	-2.60624398744188	"F"	0.579301419363428
7.22	"thymus"	13	"KK"	"1C7"	5.04831921201758	"F"	0.276934110297218
6.02	"thymus"	12	"KK"	"6D4"	0.414174364567617	"F"	-0.920184501703217
10.7	"thymus"	10	"KK"	"0J1"	2.83675375096143	"M"	0.177142826746516
8.24	"thymus"	13	"KK"	"6D9"	0.286773827482444	"F"	1.29693411029722
3.85	"thymus"	3	"HH"	"2Q2"	0.258055253821574	"F"	-0.597449744998611
3.88	"thymus"	3	"HH"	"3Q5"	-2.53593096277742	"M"	-0.0797514838028727
10.28	"thymus"	16	"HH"	"94O"	0.843338824008203	"M"	0.548845820260422
6.1	"thymus"	7	"HH"	"4I9"	-2.15267638430463	"F"	-0.392338824053127
10.66	"thymus"	14	"HH"	"60T"	5.31612406841423	"M"	0.402354804092108
6.6	"thymus"	15	"HH"	"20S"	1.43799164356103	"F"	-0.326307863908406
5.1	"thymus"	3	"HH"	"6R4"	1.81430361910936	"F"	0.652550255001388
7.38	"thymus"	5	"HH"	"4N7"	-0.969053326443146	"M"	-0.421568933735395
13.02	"thymus"	7	"HH"	"6I4"	-0.0397087761001975	"M"	3.32598919318804
5.98	"thymus"	20	"HH"	"22H"	-2.66627078658667	"F"	-0.800698580636572
5.84	"thymus"	5	"HH"	"3N4"	1.91655625906586	"F"	0.175165074408278
4.91	"thymus"	4	"HH"	"9O0"	-2.16285843329289	"M"	-1.13481134491057
12.86	"thymus"	16	"HH"	"91O"	1.89957378814655	"M"	3.12884582026042
6.96	"thymus"	11	"HH"	"2C0"	2.40226725863334	"F"	0.0309940237992208
6.4	"thymus"	4	"HH"	"3P2"	0.0949541450544207	"M"	0.355188655089434
6.72	"thymus"	5	"HH"	"4N5"	1.22599379204352	"F"	1.05516507440828
7.38	"thymus"	10	"HH"	"2E9"	-2.32627376479766	"F"	0.475704974194769
6.92	"omental fat"	7	"KK"	"5M5"	0.202768286233676	"F"	0.427661175946873
10.66	"omental fat"	13	"KK"	"8B3"	-1.11796684913345	"M"	0.222809864350749
9.5	"omental fat"	12	"KK"	"8C9"	0.0580700082740258	"M"	-1.0478051955789
6.62	"omental fat"	15	"HH"	"56R"	-2.8229170163426	"F"	-0.306307863908405
8.58	"omental fat"	11	"HH"	"1B7"	2.50809347764607	"M"	-1.99964325000944
6.72	"omental fat"	11	"HH"	"2C7"	-1.69661707002465	"F"	-0.209005976200779
6.34	"omental fat"	7	"HH"	"4J3"	-0.872319373737572	"F"	-0.152338824053127
7.2	"omental fat"	9	"HH"	"7E3"	-0.184095072799532	"F"	0.357754175719523
5.58	"omental fat"	7	"HH"	"5I9"	0.900467069001918	"F"	-0.912338824053127
6.5	"omental fat"	6	"KK"	"1S5"	-0.470602947122253	"M"	-2.48635230317037
10.7	"omental fat"	10	"KK"	"0J1"	1.50000891806741	"M"	0.177142826746516
9.84	"omental fat"	6	"KK"	"0R2"	2.41933688921679	"M"	0.853647696829635
10.58	"omental fat"	7	"KK"	"9O8"	-0.413108272703165	"M"	0.885989193188038
8.24	"omental fat"	13	"KK"	"6D9"	-0.595037496582505	"F"	1.29693411029722
6.94	"thymus"	9	"KK"	"8I9"	1.49318355032173	"F"	0.0977541757195228
5.84	"thymus"	12	"HH"	"0B9"	2.12237146458475	"F"	-1.10018450170322
4.8	"thymus"	3	"HH"	"3R7"	0.73524532246408	"M"	0.840248516197127
5.48	"thymus"	11	"HH"	"5B6"	-1.69463268888246	"F"	-1.44900597620078
4.66	"thymus"	7	"HH"	"5J6"	0.680210027565692	"F"	-1.83233882405313
4.64	"thymus"	3	"HH"	"6R9"	-1.91621856414859	"M"	0.680248516197127
5.74	"thymus"	5	"HH"	"9N0"	-0.0471317166966179	"F"	0.0751650744082784
5.42	"thymus"	4	"HH"	"9P6"	-3.74821873891009	"M"	-0.624811344910566
9.88	"thymus"	6	"HH"	"3L6"	2.32646166785946	"M"	0.893647696829636
8.14	"thymus"	6	"HH"	"3L5"	0.206492519548635	"M"	-0.846352303170365
9.7	"thymus"	6	"HH"	"8L6"	-1.34219210432349	"M"	0.713647696829634
9.38	"thymus"	11	"HH"	"4C6"	-3.70726628443897	"M"	-1.19964325000943
9.3	"thymus"	8	"HH"	"1G8"	1.03626626154984	"M"	-0.804024123432549
10.62	"thymus"	12	"HH"	"3A6"	0.280719444214931	"M"	0.072194804421104
4.38	"thymus"	3	"HH"	"5R9"	-0.858726516605516	"M"	0.420248516197127
6.74	"thymus"	13	"HH"	"48V"	0.888004167585279	"F"	-0.203065889702782
6.62	"thymus"	15	"HH"	"56R"	-1.34991636327859	"F"	-0.306307863908405
6.28	"thymus"	8	"HH"	"6H6"	2.23969368925865	"F"	-0.434409910678962
6.04	"thymus"	6	"HH"	"7L7"	0.85686956255378	"F"	-0.107584103455416
5.9	"thymus"	17	"KK"	"60R"	1.35912243939506	"F"	-0.983473120247861
8.1	"thymus"	12	"KK"	"6D6"	1.43795996784858	"F"	1.15981549829678
6.16	"thymus"	11	"KK"	"4F1"	3.20240067965106	"F"	-0.769005976200779
5.74	"thymus"	8	"KK"	"1L1"	0.773902307922222	"F"	-0.974409910678962
9.44	"thymus"	8	"KK"	"6L4"	-0.616509487953244	"M"	-0.66402412343255
5.68	"thymus"	5	"KK"	"3R9"	-3.86812100897297	"F"	0.015165074408278
5.52	"thymus"	4	"KK"	"7T0"	-1.9960933153317	"F"	0.438668982218261
6.64	"thymus"	4	"KK"	"8T4"	-0.131959550293332	"F"	1.55866898221826
11.72	"thymus"	12	"KK"	"3E4"	-3.65736777218621	"M"	1.17219480442111
10.66	"thymus"	13	"KK"	"8B3"	1.28189584424546	"M"	0.222809864350749
10.14	"thymus"	14	"KK"	"98Z"	-0.835230504484239	"M"	-0.117645195907892
6.88	"thymus"	5	"HH"	"5N1"	-2.26076612756965	"F"	1.21516507440828
5.1	"thymus"	5	"KK"	"4Q4"	-0.245469839971868	"F"	-0.564834925591722
5.18	"thymus"	7	"HH"	"9I5"	0.603768834585278	"F"	-1.31233882405313
9.36	"thymus"	14	"KK"	"73Z"	-0.695020311148473	"M"	-0.897645195907893
6.78	"thymus"	15	"KK"	"51V"	-3.36948825359906	"F"	-0.146307863908405
8.52	"thymus"	6	"KK"	"3O7"	-1.02214986849202	"M"	-0.466352303170366
7.18	"thymus"	15	"HH"	"55R"	-2.89939925225992	"F"	0.253692136091594
7.62	"thymus"	12	"HH"	"65Z"	-2.18451121560224	"F"	0.679815498296784
8.7	"thymus"	17	"HH"	"41N"	-2.83729956252055	"M"	-0.703902354687399
6.08	"thymus"	11	"HH"	"6B4"	-2.94483058419877	"F"	-0.849005976200779
6.66	"thymus"	14	"HH"	"77S"	-2.14064641334276	"F"	-0.278242792878253
5.24	"thymus"	6	"HH"	"8K7"	0.142024264879433	"F"	-0.907584103455416
4.28	"thymus"	3	"HH"	"2Q0"	-2.79455611710483	"F"	-0.167449744998611
4.64	"thymus"	3	"HH"	"3R1"	-1.54711201931614	"M"	0.680248516197127
9.26	"thymus"	12	"HH"	"49Z"	2.343147234079	"M"	-1.2878051955789
6.36	"thymus"	7	"HH"	"4J6"	0.840158652672275	"F"	-0.132338824053127
4.52	"thymus"	4	"HH"	"5P6"	0.317850089186598	"F"	-0.561331017781739
6.32	"thymus"	9	"HH"	"8E2"	3.74049749028859	"F"	-0.522245824280477
9.74	"thymus"	17	"HH"	"43N"	-2.81807213530719	"M"	0.336097645312601
10.2	"thymus"	10	"HH"	"9C6"	-0.974873684840123	"M"	-0.322857173253484
8.32	"thymus"	8	"HH"	"5H7"	2.13780635674191	"M"	-1.78402412343255
5.54	"thymus"	3	"HH"	"2S6"	-1.25788814135124	"M"	1.58024851619713
4	"thymus"	3	"HH"	"4S3"	-0.224580852181291	"F"	-0.447449744998611
4.4	"thymus"	3	"HH"	"1R2"	-3.61073890366375	"M"	0.440248516197128
3.96	"thymus"	3	"HH"	"2R4"	-0.586453664955706	"M"	0.000248516197127361
9.6	"thymus"	5	"HH"	"4N8"	2.54828303583673	"M"	1.7984310662646
3.6	"thymus"	3	"HH"	"4S0"	-0.0104326329094748	"F"	-0.847449744998611
6.3	"thymus"	9	"HH"	"7E0"	1.62178632859005	"F"	-0.542245824280478
7.68	"thymus"	9	"KK"	"7I8"	1.16133384825601	"F"	0.837754175719522
12.76	"thymus"	8	"KK"	"0L5"	2.17544486739918	"M"	2.65597587656745
6.24	"thymus"	8	"KK"	"6K6"	-0.373111132059557	"F"	-0.474409910678962
10.72	"thymus"	8	"KK"	"6L3"	-0.716340274080999	"M"	0.615975876567451
5.08	"thymus"	6	"KK"	"1O9"	1.59497673550659	"F"	-1.06758410345542
8.94	"thymus"	6	"KK"	"3O3"	-1.34674736998842	"M"	-0.0463523031703656
9.28	"thymus"	8	"KK"	"2K0"	-1.04347358012662	"M"	-0.82402412343255
6.6	"thymus"	13	"KK"	"1C5"	1.31641765887919	"F"	-0.343065889702782
10.76	"thymus"	6	"KK"	"1P5"	1.72638315734787	"M"	1.77364769682963
6.32	"thymus"	6	"KK"	"2O7"	1.834156656991	"F"	0.172415896544584
8.62	"thymus"	5	"KK"	"1S8"	3.57788603105736	"M"	0.818431066264604
6	"thymus"	5	"KK"	"9Q5"	0.752355059422158	"F"	0.335165074408278
4.98	"thymus"	4	"KK"	"0T8"	-2.60637669501359	"F"	-0.101331017781738
5.48	"thymus"	4	"KK"	"1T9"	-0.792744625264445	"F"	0.398668982218262
4.66	"thymus"	4	"KK"	"6U6"	-2.46483567503898	"F"	-0.421331017781738
4.98	"thymus"	4	"KK"	"2T2"	-2.32773011973358	"M"	-1.06481134491057
6.5	"thymus"	6	"KK"	"1S5"	-0.242759303325894	"M"	-2.48635230317037
6.24	"thymus"	6	"KK"	"4P6"	-2.20452664508331	"F"	0.0924158965445838
6.92	"thymus"	6	"KK"	"6O7"	-0.866579999917504	"F"	0.772415896544583
6.56	"thymus"	5	"KK"	"1R1"	-0.112698758238996	"F"	0.895165074408278
6.4	"thymus"	5	"KK"	"2R9"	-0.47884464753754	"F"	0.735165074408279
7.6	"thymus"	5	"KK"	"3Q9"	-2.77071137678	"M"	-0.201568933735396
6.06	"thymus"	5	"KK"	"4R4"	3.8203360583859	"F"	0.395165074408278
6.08	"thymus"	4	"KK"	"5S1"	0.950366238883238	"M"	0.035188655089434
11.3	"thymus"	10	"KK"	"8H2"	1.40658331909702	"M"	0.777142826746518
7.5	"thymus"	11	"KK"	"3F7"	0.960398083809291	"F"	0.570994023799221
5.68	"thymus"	4	"KK"	"1T7"	4.20026325697876	"F"	0.598668982218261
6.9	"thymus"	4	"KK"	"8T5"	-2.31474965456531	"M"	0.855188655089434
5.1	"thymus"	4	"KK"	"7S5"	-1.26476609384265	"M"	-0.944811344910566
5.04	"thymus"	4	"KK"	"1T5"	-2.0152374731701	"M"	-1.00481134491057
10.52	"thymus"	17	"KK"	"31S"	0.00443047037780603	"M"	1.1160976453126
10.16	"thymus"	9	"KK"	"5I5"	1.80828896597845	"M"	-0.20759983962365
8.92	"thymus"	20	"KK"	"56K"	-2.93357902713229	"M"	0.635712880092572
7.44	"thymus"	11	"KK"	"2F2"	3.46006364274376	"F"	0.510994023799221
7.74	"thymus"	15	"KK"	"49V"	0.38172346386971	"F"	0.813692136091595
6.16	"thymus"	9	"KK"	"9I8"	2.19310332066275	"F"	-0.682245824280478
9.16	"thymus"	7	"KK"	"1M8"	0.612094524013825	"M"	-0.534010806811963
10.72	"thymus"	7	"KK"	"2M4"	2.13934982385178	"M"	1.02598919318804
7.62	"thymus"	11	"KK"	"3F5"	1.64489805897554	"F"	0.690994023799221
7.5	"thymus"	8	"KK"	"6L1"	-0.581318102842938	"F"	0.785590089321038
9.06	"thymus"	8	"KK"	"8L3"	-1.90437724852129	"F"	2.34559008932104
8.36	"thymus"	6	"KK"	"7O3"	1.32801292480737	"M"	-0.626352303170366
5.5	"thymus"	4	"KK"	"4T4"	0.361566361572162	"F"	0.418668982218261
11.14	"thymus"	8	"KK"	"5L3"	1.27907025489101	"M"	1.03597587656745
5	"thymus"	4	"KK"	"5S3"	-1.49977436063344	"M"	-1.04481134491057
6.02	"thymus"	4	"KK"	"6S2"	-2.94459469113161	"M"	-0.0248113449105665
6.74	"thymus"	15	"HH"	"16S"	0.229530344362564	"F"	-0.186307863908405
4.76	"thymus"	4	"HH"	"3P7"	-0.141091914968889	"F"	-0.321331017781739
6.86	"thymus"	14	"HH"	"80S"	-0.221376640911061	"F"	-0.0782427928782523
7.56	"thymus"	12	"KK"	"4D8"	2.72437103679402	"F"	0.619815498296784
5.18	"thymus"	4	"KK"	"2T5"	-1.17475209615389	"F"	0.0986689822182611
6.7	"thymus"	16	"HH"	"36O"	-0.621275992450842	"F"	-0.207853755472015
8.46	"thymus"	12	"HH"	"3A9"	0.73802192044313	"F"	1.51981549829678
